Date,time,operator,scriber,cleaving,Lot,Needle_maker,Needle_No,scribe_length,scribe_force,unseparate,peeling
2025/09/20,21:07:33,êÏë∫Å@çÇçL,Scriber No.5,Cleaving No.8,25FODEAHPAb00,TECDIA,173,157.7,12.2,0,0
2025/09/20,21:27:14,PF2025061,Scriber No.9,Cleaving No.4,25FODEAJ0Ab01,TECDIA,175,151.5,12.2,0.1,0
2025/09/20,22:20:12,PF2025061,Scriber No.6,Cleaving No.9,25FODEAJ1Ah00,TECDIA,180,149.8,12.3,0,1
2025/09/21,05:47:29,PF2025061,Scriber No.3,Cleaving No.6,25FODEAJ0Ad01,Asahi,964,159.7,12.4,0.1,1
2025/09/21,18:13:41,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25FODEAHTAh00,TECDIA,180,152.4,12.2,0,0
2025/09/21,21:36:58,ñÂòeÅ@ñÌê∂,Scriber No.6,Cleaving No.9,25FPD1BY0Be01,TECDIA,180,153.1,12.3,5.1,1
2025/09/21,22:09:30,â™çËÅ@ó¢çÁ,Scriber No.3,Cleaving No.6,25GDET014Dr00,Asahi,964,151.4,12.2,0,0
2025/09/21,22:30:51,ñÂòeÅ@ñÌê∂,Scriber No.5,Cleaving No.8,25FPD1BY0Cc01,TECDIA,173,156.6,12.3,0,0
2025/09/21,22:47:18,â™çËÅ@ó¢çÁ,Scriber No.2,Cleaving No.4,25FQDHAJHAb01,Asahi,965,161.2,7,0,0
2025/09/21,23:25:21,â™çËÅ@ó¢çÁ,Scriber No.9,Cleaving No.6,25FODEAHTBb01,TECDIA,175,155.7,12.3,1.1,0
2025/09/22,00:36:43,ñÂòeÅ@ñÌê∂,Scriber No.7,Cleaving No.11,25E1DHAEHDf01,TECDIA,174,156.4,12,1,0
2025/09/22,00:40:30,JC2025042,Scriber No.8,Cleaving No.12,25FODEAHTBe01,TECDIA,167,147,12.2,0,0
2025/09/22,02:48:20,ñÂòeÅ@ñÌê∂,Scriber No.6,Cleaving No.9,25E1DHAEZBh01,TECDIA,176,149.1,12.3,0,0
2025/09/22,11:53:38,JC2025030,Scriber No.3,Cleaving No.6,25GAEW026Dr00,Asahi,964,155.2,12,0,0
2025/09/22,20:01:39,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25FQDHAHYBe00,TECDIA,175,149.5,11.9,0,0
2025/09/22,21:33:16,ÉGÅ@ÉGÅ@É}Å[,Scriber No.2,Cleaving No.4,25GBEW032As00,Asahi,965,165.6,7,0,0
2025/09/22,21:36:43,JC2025011,Scriber No.7,Cleaving No.11,25GDET013Bh01,TECDIA,174,157,12.1,4.9,2
2025/09/22,21:49:16,ÉGÅ@ÉGÅ@É}Å[,Scriber No.5,Cleaving No.8,25GBEW032Bc00,TECDIA,173,155.1,12.2,0,0
2025/09/22,21:55:40,JC2025011,Scriber No.8,Cleaving No.12,25F9NU777Ac01,TECDIA,167,147,12.3,0,0
2025/09/22,22:13:13,JC2025011,Scriber No.3,Cleaving No.6,25GBEW032Cj00,Asahi,964,157.3,12.2,0,0
2025/09/22,22:24:35,ñÂòeÅ@ñÌê∂,Scriber No.6,Cleaving No.9,25F6NT592Ce00,TECDIA,176,154.4,12.3,0,0
2025/09/22,22:33:08,ñÂòeÅ@ñÌê∂,Scriber No.9,Cleaving No.4,25FWDFAJ2Be01,TECDIA,175,150.1,12.1,0,0
2025/09/23,01:27:47,JC2025011,Scriber No.7,Cleaving No.11,25GBEW035Ck00,TECDIA,177,156.8,12.1,3.9,0
2025/09/23,05:30:04,JC2025042,Scriber No.7,Cleaving No.11,25GBEW036Bc00,TECDIA,177,157.7,12,14.6,0
2025/09/23,08:21:03,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25F9NU778Cd00,TECDIA,178,154.7,12.1,4.6,0
2025/09/23,19:50:00,JC2025030,Scriber No.3,Cleaving No.6,25GBEW034Aa00,Asahi,969,152.4,12.5,2.3,0
2025/09/23,20:56:31,ñÂòeÅ@ñÌê∂,Scriber No.3,Cleaving No.6,25GBEW027Dn01,TECDIA,969,157,12.1,0,0
2025/09/23,21:27:41,JC2025011,Scriber No.9,Cleaving No.4,25GBEW034Bk01,TECDIA,175,148.8,12,0,0
2025/09/23,22:21:48,É]Å[É~Éì,Scriber No.5,,23L6NP103Cd00,TECDIA,181,159.1,12.3,,
2025/09/23,22:45:55,JC2025042,Scriber No.2,Cleaving No.4,25GDET035As00,Asahi,965,166.3,7.2,0,0
2025/09/23,22:48:40,JC2025011,Scriber No.7,Cleaving No.11,25GAEW026Cn01,TECDIA,179,157,12.3,0.2,0
2025/09/23,23:51:47,JC2025011,Scriber No.6,Cleaving No.9,25FQDHAHVDg00,TECDIA,176,146.6,12.2,0.1,0
2025/09/24,02:08:55,JC2025011,Scriber No.8,Cleaving No.12,25GBEW030Ca01,TECDIA,182,152.4,12.2,2.6,0
2025/09/24,20:44:13,êºí“Å@í∑ëæòY,Scriber No.6,Cleaving No.9,25FWDFAJNBe01,TECDIA,176,151.1,12.2,0,0
2025/09/24,20:54:43,êºí“Å@í∑ëæòY,Scriber No.5,Cleaving No.8,25GDET033Cm01,TECDIA,181,155.4,12.5,0,0
2025/09/24,22:43:43,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25GDET033Db01,TECDIA,179,158.7,12.2,0,0
2025/09/24,22:47:17,êºí“Å@í∑ëæòY,Scriber No.8,Cleaving No.12,25GDET033Cg01,TECDIA,182,152.1,12.1,0.2,0
2025/09/24,22:48:17,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25FWDFAJ1Bb01,TECDIA,175,158.4,11.8,0,0
2025/09/25,02:52:22,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25F1D1C07Bc00,Asahi,969,156.1,12,0,0
2025/09/25,04:34:51,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25GDET038Dr01,Asahi,974,162.4,7.8,0.8,1
2025/09/25,20:39:21,êºí“Å@í∑ëæòY,Scriber No.5,Cleaving No.8,25G2NV538Dh00,TECDIA,181,154.4,12.2,0,0
2025/09/25,20:49:23,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25G2NV537Ah00,Asahi,969,150.1,12.5,0,3
2025/09/25,21:10:21,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25G2NV537Cf00,TECDIA,175,152.4,12.4,0,2
2025/09/25,21:19:48,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25G2NV535Bf00,TECDIA,176,151.8,11.9,0,0
2025/09/25,21:38:05,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25F6NT595Ah00,TECDIA,179,158.7,12.1,0,0
2025/09/25,21:51:14,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25G2NV536Ah00,TECDIA,182,150.8,12.1,8.7,0
2025/09/25,22:18:34,êºí“Å@í∑ëæòY,Scriber No.2,Cleaving No.4,25F9NU779Ag00,Asahi,974,164,7.5,0.2,0
2025/09/26,10:41:51,PF2025061,Scriber No.3,Cleaving No.6,25F3D1C0NDg00,Asahi,977,155.4,12,0,2
2025/09/26,20:53:31,êŒë∫Å@åíëæ,Scriber No.5,Cleaving No.8,25FWDFAJTBf00,TECDIA,181,154.5,12.1,0,0
2025/09/26,21:11:15,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25F3D1C0QCg01,TECDIA,182,154.2,12.2,1.7,0
2025/09/26,21:21:58,êŒë∫Å@åíëæ,Scriber No.9,Cleaving No.4,25F1D1C0HDd01,TECDIA,175,155.4,12.2,0,0
2025/09/26,21:32:03,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25F4D1C0YAb01,Asahi,977,153.6,12.4,0,0
2025/09/26,21:44:16,êŒë∫Å@åíëæ,Scriber No.7,Cleaving No.11,25G2NV540Cb01,TECDIA,179,158.3,12.1,0.1,0
2025/09/27,03:12:47,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25F1D1C0KBa01,Asahi,974,162.3,7.5,0,0
2025/09/27,06:59:59,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25F6NT597Ch00,TECDIA,176,153.1,12.3,3,0
2025/09/27,11:54:12,êÏë∫Å@çÇçL,Scriber No.2,Cleaving No.4,25FWDFAJSAb01,Asahi,982,164.7,7.1,0,0
2025/09/27,18:31:22,êÏë∫Å@çÇçL,Scriber No.3,Cleaving No.6,25H3EV009Bf00,Asahi,977,157.1,12.4,0,1
2025/09/27,21:08:00,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25EPNV521Ah00,TECDIA,176,149.8,11.8,1.2,0
2025/09/27,21:13:00,êŒë∫Å@åíëæ,Scriber No.5,Cleaving No.8,25EPNV521Bf00,TECDIA,181,152.4,12.2,0,0
2025/09/27,21:23:42,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25H3EV008An00,Asahi,977,157,12,0,0
2025/09/27,21:31:45,êºí“Å@í∑ëæòY,Scriber No.2,Cleaving No.4,25H3EV008Br01,Asahi,982,161.3,7.7,0,1
2025/09/27,21:40:00,êºí“Å@í∑ëæòY,Scriber No.9,Cleaving No.4,25EPNV521Dh00,TECDIA,175,157.4,12,0.9,1
2025/09/27,22:20:28,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25H3EV008Bg01,TECDIA,182,150.8,12.1,0.8,0
2025/09/28,07:00:27,ïΩä‘Å@àÍñÁ,Scriber No.7,,25F6NT605Cg00,TECDIA,179,157.3,12,,
2025/09/28,10:27:39,JC2025011,Scriber No.9,Cleaving No.4,25F6NT607Dc00,TECDIA,183,157.2,12.4,0.1,0
2025/09/28,16:32:31,JC2025011,Scriber No.5,Cleaving No.8,25FQDHAJKDf00,TECDIA,181,159,12,0,0
2025/09/28,19:03:32,JC2025011,Scriber No.8,Cleaving No.12,25GQD1C27De00,TECDIA,182,157,12.1,0,0
2025/09/28,20:43:08,JC2025030,Scriber No.5,Cleaving No.8,25F6NT603Bf00,TECDIA,181,156.1,12.3,0,7
2025/09/28,20:58:12,JC2025030,Scriber No.8,Cleaving No.12,25FQDHAJNCg01,TECDIA,182,148.5,12.3,0.1,0
2025/09/28,21:17:50,JC2025030,Scriber No.6,Cleaving No.9,25FZD1BZRBf00,TECDIA,176,150.4,11.8,0.2,0
2025/09/28,21:30:12,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25FSDEAJVCh01,TECDIA,183,153.1,12.3,0,0
2025/09/28,22:37:46,JC2025030,Scriber No.7,Cleaving No.11,25FSDEAJXCe00,TECDIA,179,155.5,11.9,1.2,0
2025/09/29,00:25:17,êXÅ@íqéj,Scriber No.2,Cleaving No.4,25FZD1BZTBf00,Asahi,982,164,7,0,0
2025/09/29,00:32:49,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25G6NT659Ah00,TECDIA,184,154.4,12.3,0.1,0
2025/09/29,04:42:07,JC2025030,Scriber No.3,Cleaving No.6,25G2NV537De00,Asahi,986,158.4,12.2,0,1
2025/09/29,20:16:28,JC2025030,Scriber No.2,Cleaving No.4,25F4D1C1JDc00,Asahi,982,162,7,0,0
2025/09/29,20:26:41,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25F4D1C1ACg01,TECDIA,176,151.4,12.2,0,0
2025/09/29,20:34:47,JC2025030,Scriber No.7,Cleaving No.11,25F4D1C1BCa01,TECDIA,179,154.4,11.8,0.2,0
2025/09/29,20:47:51,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25G6NT656Ba00,TECDIA,184,155.6,12,0,0
2025/09/29,21:28:38,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25F4D1C1ABe01,Asahi,986,155.1,12.4,0,0
2025/09/29,21:34:23,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25FZD1BZRAc00,TECDIA,183,155.7,12.4,0,0
2025/09/29,23:32:01,JC2025030,Scriber No.5,Cleaving No.8,25G6NT656Bg00,TECDIA,184,152.1,12.2,0,0
2025/09/30,00:26:06,JC2025030,Scriber No.8,Cleaving No.12,25F4D1C1BBc01,TECDIA,182,153.8,12.2,0,0
2025/09/30,17:35:20,ñÂòeÅ@ñÌê∂,Scriber No.2,Cleaving No.4,25FWDFAJHDe01,Asahi,989,175.5,7,0,0
2025/09/30,18:24:23,êXÅ@íqéj,Scriber No.3,Cleaving No.6,25F4D1C1MAh00,Asahi,986,150.2,12.1,0,0
2025/09/30,20:54:57,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25E7DFAF2Ce01,TECDIA,179,157.7,12,1.9,0
2025/09/30,21:26:10,JC2025030,Scriber No.3,Cleaving No.6,25FWDFAJYDc01,Asahi,986,159.7,12.3,0.4,0
2025/09/30,21:41:27,JC2025030,Scriber No.8,Cleaving No.12,25E7DFAF1Ce01,TECDIA,182,158.7,12.2,0,0
2025/09/30,22:11:02,JC2025030,Scriber No.2,Cleaving No.4,25E7DFAF1Ae01,Asahi,989,169.6,7,0,0
2025/09/30,22:24:20,JC2025030,Scriber No.5,Cleaving No.8,25FWDFAJGCc01,TECDIA,184,152.2,12,0.2,0
2025/09/30,23:08:09,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25FWDFAJHBc01,TECDIA,183,156.7,12.2,0,0
2025/10/01,00:05:12,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25FWDFAJYDg00,TECDIA,176,157.7,12,0,0
2025/10/01,12:20:34,ñÂòeÅ@ñÌê∂,Scriber No.5,Cleaving No.8,25E7DFAF4Da00,TECDIA,184,142.5,12.3,0.6,0
2025/10/01,20:46:23,êXÅ@íqéj,Scriber No.7,Cleaving No.12,25F2DFAKCBe01,TECDIA,182,151.8,12.3,0,0
2025/10/01,21:49:36,êXÅ@íqéj,Scriber No.9,Cleaving No.9,25E7DFAF5Cb01,TECDIA,183,155.4,12.4,0,0
2025/10/01,22:19:57,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25FWDFAK5Dh00,TECDIA,184,150.4,12.3,0.1,2
2025/10/01,22:59:57,JC2025030,Scriber No.7,Cleaving No.11,25FWDFAK4Ag01,TECDIA,179,156.4,12.4,5.1,0
2025/10/02,01:33:45,JC2025030,Scriber No.3,Cleaving No.6,25G6NT660Be00,Asahi,990,158.1,12.1,0,0
2025/10/02,01:56:19,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25F2DFAKXDa00,TECDIA,185,154.7,11.9,0.1,0
2025/10/02,05:45:42,JC2025030,Scriber No.6,Cleaving No.6,25F2DFAKYAa00,TECDIA,186,152.4,12.3,0,0
2025/10/02,06:07:12,JC2025030,Scriber No.2,Cleaving No.4,25F2DFAKXDg01,Asahi,989,168.8,7,0,0
2025/10/02,11:55:21,êÏë∫Å@çÇçL,Scriber No.5,Cleaving No.8,25FEDHAGWAh00,TECDIA,187,157.3,12,0,0
2025/10/02,19:19:31,â™çËÅ@ó¢çÁ,Scriber No.6,Cleaving No.9,25F4D1C1QAh00,TECDIA,186,152.5,11.8,0,0
2025/10/02,20:35:55,êºí“Å@í∑ëæòY,Scriber No.5,Cleaving No.8,25FLD1C1SBf00,TECDIA,187,150.2,11.8,0,0
2025/10/02,20:47:52,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25FLD1C1SCf00,Asahi,989,163.3,7,0,0
2025/10/02,20:56:13,êºí“Å@í∑ëæòY,Scriber No.7,Cleaving No.11,25FEDHAGWBa01,TECDIA,185,155.4,11.8,0.2,0
2025/10/02,21:15:37,êºí“Å@í∑ëæòY,Scriber No.8,Cleaving No.12,25FEDHAGYBh01,TECDIA,182,152.1,11.9,0.5,0
2025/10/02,23:17:30,êºí“Å@í∑ëæòY,Scriber No.9,Cleaving No.4,25F2DFAL0Af00,TECDIA,183,154.8,12,0,1
2025/10/03,09:49:28,êÏë∫Å@çÇçL,Scriber No.8,Cleaving No.12,25F2DFAL0Cb01,TECDIA,188,151.8,11.9,0,0
2025/10/03,21:10:07,î™ãTÅ@íºé˜,Scriber No.5,Cleaving No.8,23A1EP459Ce00,TECDIA,187,151.2,11.8,0,0
2025/10/03,21:16:55,î™ãTÅ@íºé˜,Scriber No.7,Cleaving No.11,25FLD1C1WAd01,TECDIA,185,156.3,12.4,0.3,0
2025/10/03,21:22:12,êŒë∫Å@åíëæ,Scriber No.8,Cleaving No.12,25FLD1C1VDb01,TECDIA,188,152,12.3,0,0
2025/10/03,21:30:08,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25FLD1C1WBd01,TECDIA,186,149.5,11.8,0,0
2025/10/04,00:28:31,êŒë∫Å@åíëæ,Scriber No.2,Cleaving No.4,25FLD1C1WDg00,Asahi,991,161.7,7,0,0
2025/10/04,02:49:57,êºí“Å@í∑ëæòY,Scriber No.9,Cleaving No.4,25FLD1C1ZAb01,TECDIA,183,149.8,11.9,0.2,0
2025/10/04,20:43:07,JC2025034,Scriber No.2,Cleaving No.4,25GQD1C2JDd01,Asahi,991,169.5,7,0,1
2025/10/04,21:14:40,JC2025034,Scriber No.8,Cleaving No.12,25G2NV552Ag01,TECDIA,188,152.4,11.9,0.2,0
2025/10/04,21:18:42,êŒë∫Å@åíëæ,Scriber No.6,Cleaving No.9,25G2NV553Ch00,TECDIA,186,153.5,11.9,0.4,1
2025/10/04,21:33:28,JC2025034,Scriber No.7,Cleaving No.11,25G2NV553Cg01,TECDIA,185,154.8,12.4,0,0
2025/10/04,22:18:43,JC2025034,Scriber No.5,Cleaving No.8,25GQD1C2LDa00,TECDIA,187,151.8,12.4,0.6,0
2025/10/04,22:24:40,JC2025034,Scriber No.9,Cleaving No.4,25GQD1C2LDh00,TECDIA,183,148.5,11.9,0,0
2025/10/05,21:36:44,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25G2NV554Ba00,TECDIA,187,153.8,12,0,0
2025/10/05,21:42:16,êXÅ@íqéj,Scriber No.9,Cleaving No.4,25GQD1C2ZAc00,TECDIA,183,158.2,12.2,0,0
2025/10/05,22:05:45,JC2025030,Scriber No.6,Cleaving No.9,25GQD1C2YAf00,TECDIA,189,152.4,12.4,0,0
2025/10/05,22:36:36,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25GQD1C2ZCb01,TECDIA,188,156.7,12.2,0,0
2025/10/06,00:38:51,êXÅ@íqéj,Scriber No.7,Cleaving No.11,25GQD1C2ZCh00,TECDIA,185,153.2,12.3,0.1,0
2025/10/06,02:10:20,JC2025030,Scriber No.2,Cleaving No.4,25GQD1C2ZDf00,Asahi,991,165.7,7,0,0
2025/10/06,05:30:39,êXÅ@íqéj,Scriber No.5,Cleaving No.8,25GQD1C2UDh00,TECDIA,187,158.4,12.2,0,0
2025/10/06,14:32:45,JC2025011,Scriber No.7,Cleaving No.11,25GQD1C2VBc01,TECDIA,185,157.8,12.1,1.2,0
2025/10/06,21:27:14,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25F9NU809Da00,TECDIA,189,151.4,12.4,0,0
2025/10/06,21:44:46,JC2025030,Scriber No.7,Cleaving No.11,25F9NU809Dh00,TECDIA,185,157.7,12.2,0,0
2025/10/06,21:45:34,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25F9NU810Dh00,TECDIA,188,150.1,12.1,0,0
2025/10/06,21:58:19,JC2025030,Scriber No.5,Cleaving No.8,25F9NU810Da00,TECDIA,187,158.4,12.3,0,0
2025/10/06,22:34:21,JC2025030,Scriber No.2,Cleaving No.4,25F9NU810Cb00,Asahi,991,163.6,7,0,0
2025/10/06,22:51:02,JC2025030,Scriber No.9,Cleaving No.4,25F9NU809Bg00,TECDIA,183,151.7,12.2,20.5,2
2025/10/07,03:21:33,ÉXÉDÉC,Scriber No.9,Cleaving No.4,25F9NU810Df00,TECDIA,190,155.2,12.4,28.3,0
2025/10/07,19:15:42,JC2025011,Scriber No.3,Cleaving No.4,25GQD1C31Da00,Asahi,997,169.2,7,0,0
2025/10/07,20:39:44,ÉXÉDÉC,Scriber No.6,Cleaving No.9,25FSDEAJTDa00,TECDIA,189,151.4,12,0,0
2025/10/07,20:49:17,ÉXÉDÉC,Scriber No.5,Cleaving No.8,25FSDEAJTDh00,TECDIA,187,154.1,12,0,0
2025/10/07,21:26:10,ÉXÉDÉC,Scriber No.7,Cleaving No.11,25FSDEAJSDh00,TECDIA,185,156.7,11.9,2.5,0
2025/10/08,01:12:46,êXÅ@íqéj,Scriber No.9,,25GQD1C31Ce01,TECDIA,190,150.1,12.4,,
2025/10/08,05:10:08,êXÅ@íqéj,Scriber No.8,Cleaving No.12,25GUNS609Dh00,TECDIA,188,159,12,0,0
2025/10/08,09:35:32,JC2025034,Scriber No.9,Cleaving No.4,25FSDEAJSAg01,TECDIA,190,150.3,12.3,0,0
2025/10/08,11:39:32,êºí“Å@í∑ëæòY,Scriber No.8,Cleaving No.12,25FSDEAJSCa01,TECDIA,188,158,12.4,1,0
2025/10/08,16:52:31,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25FCCL147Bf00,Asahi,990,147.8,12.1,0,0
2025/10/08,20:44:38,êÏë∫Å@çÇçL,Scriber No.7,Cleaving No.11,25F7NT622Bf00,TECDIA,185,154.3,12,1.6,0
2025/10/08,20:56:32,â™çËÅ@ó¢çÁ,Scriber No.6,Cleaving No.9,25FODEAJ6Da00,TECDIA,189,150,12.1,0,0
2025/10/08,21:45:34,â™çËÅ@ó¢çÁ,Scriber No.5,Cleaving No.8,25FRDEAJMAh00,TECDIA,187,156.4,11.8,2.7,4
2025/10/08,23:19:05,â™çËÅ@ó¢çÁ,Scriber No.8,Cleaving No.12,25F7NT620Cd01,TECDIA,188,157.2,13.1,0,0
2025/10/08,23:48:37,PF2025061,Scriber No.9,Cleaving No.4,25G2NV543Be01,TECDIA,190,147.5,12.3,0,1
2025/10/09,02:27:44,êÏë∫Å@çÇçL,Scriber No.3,Cleaving No.6,25G2NV546Ac00,Asahi,1000,151.8,12.1,0,0
2025/10/09,07:14:02,êÏë∫Å@çÇçL,Scriber No.2,Cleaving No.4,25FSDEAJPBg01,Asahi,997,166,7,0,0
2025/10/09,20:57:41,êÏë∫Å@çÇçL,Scriber No.9,Cleaving No.4,25FODEAJACf00,TECDIA,190,151.6,12.3,0,0
2025/10/09,20:58:12,â™çËÅ@ó¢çÁ,Scriber No.6,Cleaving No.9,25FODEAJADa00,TECDIA,189,150.1,12,0,0
2025/10/09,20:58:38,â™çËÅ@ó¢çÁ,Scriber No.3,Cleaving No.6,25FODEAJADg00,Asahi,1000,150.2,12.2,0,0
2025/10/09,20:59:05,êÏë∫Å@çÇçL,Scriber No.5,Cleaving No.8,25FODEAJBAh00,TECDIA,187,151.1,11.8,0.2,0
2025/10/09,21:34:06,êÏë∫Å@çÇçL,Scriber No.7,Cleaving No.11,25G2NV562Ab01,TECDIA,185,158.7,12,1.4,0
2025/10/09,21:36:05,â™çËÅ@ó¢çÁ,Scriber No.3,Cleaving No.4,25FODEAJBDh00,Asahi,997,172,7.5,0,0
2025/10/09,21:45:01,PF2025061,Scriber No.8,Cleaving No.12,25GUNS618Dg01,TECDIA,188,151.4,12.2,0,0
2025/10/10,10:09:58,JC2025034,Scriber No.3,Cleaving No.6,25FODEAJADe01,Asahi,1000,149.8,12.4,16,0
2025/10/10,12:13:03,êŒë∫Å@åíëæ,Scriber No.3,Cleaving No.6,25FVDHAK6Dc01,Asahi,1004,156.8,12.4,0,0
2025/10/10,20:49:06,PF2025061,Scriber No.5,Cleaving No.8,25FSDEAKFBf00,TECDIA,187,153.4,11.9,2.3,3
2025/10/10,20:49:32,PF2025061,Scriber No.3,Cleaving No.6,25FSDEAKFCf00,Asahi,1004,150.5,12.2,0,0
2025/10/10,20:49:56,êÏë∫Å@çÇçL,Scriber No.9,Cleaving No.4,25FVDHAKBCd01,TECDIA,190,148.5,12.1,0,0
2025/10/10,20:50:38,PF2025061,Scriber No.9,Cleaving No.12,25FSDEAKFDa00,TECDIA,188,147.8,12.2,0,0
2025/10/10,21:22:29,êÏë∫Å@çÇçL,Scriber No.7,Cleaving No.11,25FSDEAKHCf00,TECDIA,185,159.4,12.1,2.3,2
2025/10/10,23:35:21,êÏë∫Å@çÇçL,Scriber No.2,Cleaving No.4,25F2DFAKMAa00,Asahi,1005,165.6,7,0,0
2025/10/11,03:34:24,êÏë∫Å@çÇçL,Scriber No.6,Cleaving No.9,25G2NV565Da00,TECDIA,189,153.7,12.5,3.3,2
2025/10/11,06:57:06,êÏë∫Å@çÇçL,Scriber No.5,Cleaving No.8,25FSDEAK7Da00,TECDIA,236,154.8,12.3,2.3,1
2025/10/11,08:57:43,JC2025034,Scriber No.5,Cleaving No.8,25FSDEAK8Ah00,TECDIA,236,156.7,12.3,0,0
2025/10/11,20:26:53,â™çËÅ@ó¢çÁ,Scriber No.3,Cleaving No.6,25GZDHAL3Bf00,Asahi,1004,155.1,12.4,0,0
2025/10/11,20:52:43,êÏë∫Å@çÇçL,Scriber No.9,Cleaving No.4,25GZDHAL4Df00,TECDIA,190,149.6,12.3,0,1
2025/10/11,20:53:14,â™çËÅ@ó¢çÁ,Scriber No.6,Cleaving No.9,25GZDHAL4Da00,TECDIA,189,151.8,11.9,0,0
2025/10/11,20:53:56,PF2025061,Scriber No.2,Cleaving No.4,25GZDHAL3Dh00,Asahi,1005,161.1,7,0,0
2025/10/11,21:29:45,â™çËÅ@ó¢çÁ,Scriber No.8,Cleaving No.12,25FODEAJFCf00,TECDIA,188,152.1,12.1,0,0
2025/10/12,05:36:34,êÏë∫Å@çÇçL,Scriber No.7,Cleaving No.11,25G6NT661Ah00,TECDIA,185,158.6,12.3,0.9,0
2025/10/12,14:42:17,JC2025051,Scriber No.7,Cleaving No.11,25FODEAJGCd00,TECDIA,237,158.4,12,0.3,0
2025/10/12,16:20:21,JC2025030,Scriber No.2,Cleaving No.4,25G6NT664Ch01,Asahi,1005,162.4,7.8,0,0
2025/10/12,19:52:01,JC2025030,Scriber No.5,Cleaving No.8,25G2NV548Dh00,TECDIA,238,150.4,12,17.7,0
2025/10/12,20:16:16,êXÅ@íqéj,Scriber No.6,Cleaving No.9,25FODEAJFAa00,TECDIA,239,152.4,12.2,0.1,0
2025/10/12,20:55:25,JC2025011,Scriber No.5,Cleaving No.8,25G2NV549Bf00,TECDIA,238,152.4,12.2,0.1,1
2025/10/12,21:19:23,É]Å[É~Éì,Scriber No.2,,25FODEAJEDg01,Asahi,1005,165.7,7,,
2025/10/12,22:15:37,JC2025011,Scriber No.3,Cleaving No.7,25FODEAJGBb01,Asahi,1004,153.2,12.2,0.1,0
2025/10/12,22:18:31,JC2025011,Scriber No.6,Cleaving No.9,25G2NV549Da00,TECDIA,239,156.2,12.3,6.1,1
2025/10/12,22:37:31,ñÂòeÅ@ñÌê∂,Scriber No.5,Cleaving No.8,25G2NV549Dh00,TECDIA,238,152.2,12,9.5,2
2025/10/12,22:54:27,JC2025011,Scriber No.8,Cleaving No.12,25G2NV547Ad01,TECDIA,188,149.8,12.2,0,1
2025/10/12,23:17:32,ñÂòeÅ@ñÌê∂,Scriber No.9,Cleaving No.4,25FODEAJFCh01,TECDIA,190,154.4,12,0,0
2025/10/12,23:37:04,JC2025042,Scriber No.7,Cleaving No.11,25G2NV547Db01,TECDIA,237,157.6,12.2,14.4,2
2025/10/13,01:16:03,ñÂòeÅ@ñÌê∂,Scriber No.5,Cleaving No.8,25G2NV548Ba00,TECDIA,240,148.5,12.4,3.8,0
2025/10/13,02:44:38,PF2025064,Scriber No.7,Cleaving No.11,25G2NV548Dg01,TECDIA,237,158.4,12,0.2,0
2025/10/13,03:51:57,ñÂòeÅ@ñÌê∂,Scriber No.5,Cleaving No.8,25GZDHALQDa00,TECDIA,240,154.2,12.3,14,6
